elapsed_s,x_m,y_m,x_covariance_m2,y_covariance_m2,yaw_covariance_rad2
289.027933,35.54580600783282,-5.097500399757401,0.16417713506383566,0.045241070012500946,0.08112756625192058
290.785669,35.31764188733268,-5.217582044455769,0.17545237406045677,0.058510663760787375,0.0850041019297651
292.655091,35.032722078056814,-5.303802137194304,0.18594767783345473,0.07217061142429619,0.09270816809942588
294.519452,34.7679683535549,-5.373596662198042,0.20284241373341838,0.08112273619309569,0.09925128705115749
296.386835,34.50322820970815,-5.4547984506806495,0.2083294901592917,0.08873765385181955,0.10280886987551677
299.080303,34.24159533162638,-5.535039949793412,0.23315618496260263,0.09907137956197937,0.10280476177371418
302.506344,34.00796923260207,-5.571487875794774,0.24893083136342706,0.0894202464441718,0.09894598580457266
304.678512,33.67803858205143,-5.540375438201016,0.2593604853208875,0.08968098518546182,0.1118069171190798
306.649922,33.37960185446788,-5.474215900326931,0.2667008893236261,0.09696972593626334,0.11464239240399379
308.418591,33.106863307872196,-5.392783060178918,0.2635741629759385,0.08932374759446618,0.09998947439562514
310.381074,32.79406022740658,-5.3324522387011095,0.2926512569733857,0.10112847909384395,0.10549877167271972
312.354534,32.49822559983482,-5.290588448875752,0.33614036145262577,0.10630587688586303,0.11665648487297307
314.429229,32.17454507285178,-5.263199135811142,0.3667970485453311,0.1276360884695587,0.1205908244696886
316.605164,31.845138132340967,-5.255356586969556,0.39910059785518726,0.15361114315525953,0.13993557483048222
318.77661,31.514312330879605,-5.248384325084222,0.4386322696165347,0.1754779229031062,0.1518060852979395
320.959118,31.17077658347047,-5.2583964869573885,0.50058960827643,0.17869079722047976,0.14587954216207386
322.930536,30.837966198924907,-5.246377142964963,0.5511908645440737,0.17821533600795306,0.14176359393609106
324.796048,30.48455346033779,-5.243991521444861,0.5981008825098166,0.17075340094394786,0.12801903157271918
326.447512,30.22319595969017,-5.2223356946867545,0.5988476090079417,0.14405216211741678,0.1137975894894044
328.112102,30.069753570199694,-5.199696780997945,0.5778717628741746,0.09434994290080058,0.07490744237673971
329.347673,29.939737952821375,-5.150064673641808,0.5475029020814333,0.07461555270434811,0.06001538540318062
329.964079,29.891520408814664,-5.1163148659095885,0.5469438770436041,0.05929080862881086,0.05241401658733763
330.581452,29.800454520878496,-5.077366338828713,0.5016967002283391,0.04592029577409649,0.039361062688134
331.10117,29.795124759214044,-5.065847263935974,0.47461316752370225,0.042512252687266494,0.03656016670902594
331.519334,29.805760326232942,-5.064423886653167,0.43016444438511775,0.033918630509844026,0.03138649233157894
331.93147,29.740399789889665,-5.057883162682931,0.3818600347446083,0.02973746369513412,0.037213811129925695
332.337222,29.744825590795166,-5.063883649452802,0.383920523305709,0.032780937236267293,0.029153494531157245
332.957572,29.69916933617299,-5.0285334912162805,0.35928303677344786,0.028911111378197137,0.02536572192324794
333.888065,29.684508872006496,-4.995651333915946,0.3656387101933134,0.0252310683479948,0.021331324271888472
334.927815,29.696798005120936,-4.963681950337724,0.3558047462321573,0.023871577572165882,0.018209314957015547
336.26933,29.746453406269488,-4.953249157651121,0.3055093509096409,0.018644504633537243,0.014910585657163664
337.827209,29.830459704350524,-4.949992260241128,0.3022016148916095,0.016628275852067633,0.014678603395695426
339.899146,29.873836879359537,-4.949380519983242,0.30829540356503676,0.01549039288424031,0.02228476735005521
340.315297,29.824886005260105,-4.9534773468123285,0.27692604085967754,0.013185728312231223,0.019482534800094726
340.727747,29.806659740756317,-4.955055320320283,0.24736593740294543,0.012289695221026856,0.020084076744581583
341.142004,29.77277685650844,-4.95513547929989,0.2317322419190169,0.012050712371015359,0.019341132683116425
341.557677,29.78159580876691,-4.958897555557924,0.20400179000498986,0.014634015039247874,0.022671269315767562
341.970448,29.750898173513878,-4.947772772323591,0.19537571250942032,0.017296790682298495,0.02224131312703142
342.383359,29.737372201474393,-4.93657788126454,0.19477480458166732,0.022472869912958316,0.022239042424047343
342.802644,29.72918219555529,-4.9588802688620115,0.18407268321711395,0.025927926902283186,0.022242079804647555
343.216652,29.740967891257373,-4.957318291534718,0.1741791532924747,0.02753448362135073,0.023731631428991384
343.730727,29.744934536556322,-4.946716814678731,0.15587408512855994,0.025317255000339194,0.02100759492543934
344.767827,29.691035978146264,-4.887974637050653,0.14191546125709742,0.02337477861375371,0.02059651323342585
